text,clean_content,likes,replies,quotes,retweets,searchQuery,user_location,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
"Yuk pilih 02 no Drama No Bapperan apa.lg Kejang² cukup senyum dan riang gembira serta Damai menjaga Persatuan dan.membangun Bangsa 
Salam ??????
#PrabowoGibran2024",yuk pilih nomor drama nomor bapperan apa lg kejang senyum riang gembira damai jaga satu dan bangun bangsa salam prabowogibran,9,8,0,4,#prabowogibran2024,"DKI Jakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,0,0,0,0,#indonesiamaju,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"The best way to start a day is waking up early in the morning and enjoying nature with a cup of coffee.
I hope youre doing this right now.
°
Regard From 
? $srb
? @StellarProgram 
? @MbokMeong28390 

#srb 
#Asnawi 
#TimnasDay 
#SongHyeKyo 
#Gaji 
#Gibran 
#Prabowo 
#Jokowi",the best way untuk start a hari is waking up early in the pagi and enjoying nature with a cup of coffee i hope you re doing this right now regard dari srb stellarprogram mbokmeong srb asnawi timnasday songhyekyo gaji gibran prabowo jokowi,7,5,0,5,#gibran,,11/22/2023,2023-11-22,Positive,"Sentiment(polarity=0.4714285714285714, subjectivity=0.43392857142857144, assessments=[(['best'], 1.0, 0.3, None), (['early'], 0.1, 0.3, None), (['enjoying'], 0.5, 0.6, None), (['right'], 0.2857142857142857, 0.5357142857142857, None)])",0.4714285714285714,0.43392857142857144,0.8885,0.0,0.792,0.208,Positive
"Tak ketinggalan mas Gibran selalu mborong ES TEH 

Eits, untuk kali ini tak hanya satu atau dua saja namun semua pedagang pun ikut diborong 

#GibranRakabuming #Gibran2024 #PrabowoGibran #CawapresMuda #IndonesiaMaju #Pemilu2024 #InfoKlaten #Klaten",tinggal mas gibran mborong es teh eits kali dagang borong gibranrakabuming gibran prabowogibran cawapresmuda indonesiamaju pemilu infoklaten klaten,1,0,0,0,#indonesiamaju,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Jadi berbagai skema dan tuduhan jahat yang diarahkan kepada Prabowo-Gibran sesungguhnya hanya akan menambah dukungan rakyat. Penjelasan dari Bang Andre ini lengkap banget, dan kita semua makin yakin dukung Prabowo-Gibran!!!

#prabowo #prabowosubianto #gibran #gibranrakabuming #prabowogibran #indonesiamaju #bersamaindonesiamaju #dekade08 #mendingprabowo #terusmajubersamaprabowo",skema tuduh jahat arah prabowo gibran sungguh tambah dukung rakyat jelas bang andre lengkap banget dukung prabowo gibran prabowo prabowosubianto gibran gibranrakabuming prabowogibran indonesiamaju bersamaindonesiamaju dekade mendingprabowo terusmajubersamaprabowo,36,7,1,16,#gibran,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Sangat sederhana menganalisis kemenangan Prabowo-Gibran itu. Berbagai model analisis bisa digunakan dan hasilnya tetap sama. Prabowo-Gibran Unggul!!! 

#prabowo #prabowosubianto #gibran #gibranrakabuming #prabowogibran2024 #indonesiamaju #bersamaindonesiamaju #dekade08 #mendingprabowo #terusmajubersamaprabowo",sederhana analis menang prabowo gibran itu model analisis hasil sama prabowo gibran unggul prabowo prabowosubianto gibran gibranrakabuming prabowogibran indonesiamaju bersamaindonesiamaju dekade mendingprabowo terusmajubersamaprabowo,59,6,1,30,#gibran,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ini ibaratnya pendukung #Prabowo ketemu pendukung non #Prabowo
Kesel tapi ngakak kalo diladeni",dukung prabowo ketemu dukung non prabowo kesel tertawa kalau laden,18,11,0,7,#prabowo,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Whether your day was good or bad, it's all over. 
The night will come, drowning all troubles. 
Good afternoon to you. Good luck for tomorrow.  
° 
?Regards  
$srb - @StellarProgram 

#srb
#Asnawi 
#TimnasDay 
#SongHyeKyo 
#MASIHPAGI
#Binance
#Gaji
#Gibran
#Prabowo
#Jokowi",whether your hari was good or bad it s all over the malam will come drowning all troubles good afternoon untuk you good luck untuk tomorrow regards srb stellarprogram srb asnawi timnasday songhyekyo masihpagi binance gaji gibran prabowo jokowi,6,5,0,3,#gibran,,11/22/2023,2023-11-22,Positive,"Sentiment(polarity=0.35, subjectivity=0.6166666666666667, assessments=[(['good'], 0.7, 0.6000000000000001, None), (['bad'], -0.6999999999999998, 0.6666666666666666, None), (['good'], 0.7, 0.6000000000000001, None), (['good'], 0.7, 0.6000000000000001, None)])",0.35,0.6166666666666667,0.6369,0.127,0.645,0.229,Positive
Tanda2 nih buat akhiran Subiyanto #prabowo,tanda nih akhir subiyanto prabowo,0,0,0,0,#prabowo,Heaven,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kami Riang Gembira bukan tak berkarya ,Namun kami lakukan semua Kerja dgn iklas dan Cinta terhadap tanah Air 
Salam ??????
#PrabowoGibran2024",riang gembira karya namun laku kerja dengan iklas cinta tanah air salam prabowogibran,3,4,0,1,#prabowogibran2024,"DKI Jakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Capresku gagah perkasa diusianya yg tidak lagi muda

Ayah #Prabowo hadir di waktu yg tepat, saat Perang Dunia ke 3 dan krisis ekonomi terburuk menghantui

Sejak menjabat menhan, Indonesia disegani asing

Hilirisasi membutuhkan pemimpin pemberani sepertinya

GaS #PrabowoGibran2024",capresku gagah perkasa usia yang muda ayah prabowo hadir yang tepat perang dunia krisis ekonomi buruk hantu jabat menhan indonesia segani asing hilir butuh pimpin berani gas prabowogibran,28,19,1,11,#prabowo,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Lapor ke @DivHumas_Polri aja bila ada intimidasi atau teror ?

Biar di tindak  ??

#PrabowoGibran2024

Sejumlah Relawan Gibran di Solo Mulai Diteror, Pintu Rumah Digedor 

m.tribunnews.com/amp/mata-lo",lapor divhumas polri saja intimidasi teror biar tindak prabowogibran rawan gibran solo teror pintu rumah gedor m tribunnews com amp mata lo,14,3,0,1,#prabowogibran2024,"Hokota-shi, Ibaraki",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"LIVE !!
Dialog Terbuka
Muhammadiyah bersama Calon Pemimpin Bangsa

Guest Star
@prabowo
@gibran_tweet

Jumat, 24 November 2023
09.00 WIB

Dapat disaksikan melalui siaran digital maupun streaming di tvmu.tv atau Youtube TVMu Channel

#prabowo
#gibran
#Muhammadiyah",live dialog buka muhammadiyah calon pimpin bangsa guest star prabowo gibran tweet jumat november wib saksi siar digital streaming tvmu tv youtube tvmu channel prabowo gibran muhammadiyah,31,1,0,10,#gibran,Jakarta Capital Region,11/21/2023,2023-11-21,Positive,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25, assessments=[(['live'], 0.13636363636363635, 0.5, None), (['digital'], 0.0, 0.0, None)])",0.06818181818181818,0.25,0.0,0.0,1.0,0.0,Neutral
"Lihatlah wahai para pembenci #PrabowoGibran2024 
Melek DIKIT dari DIKTI",lihat benci prabowogibran melek sedikit dikti,4,0,0,3,#prabowogibran2024,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Di manapun kapan pun selalu berbagi untuk sesama....inilah figur pemimpin idaman Bangsa Indonesia 
Salam????
#PrabowoGibran2024",mana bagi sama ini figur pimpin idam bangsa indonesia salam prabowogibran,9,1,0,1,#prabowogibran2024,"DKI Jakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kami Riang Gembira bukan tak berkarya ,Namun kami lakukan semua Kerja dgn iklas dan Cinta terhadap tanah Air 
Salam ??????
#PrabowoGibran2024",riang gembira karya namun laku kerja dengan iklas cinta tanah air salam prabowogibran,4,1,0,2,#prabowogibran2024,"DKI Jakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kata teman yg timnya riil terjun ke sel-sel masyarakat, ""bila Pilpres 2 putaran maka yg lolos #PrabowoGibran dan AB-MI""

Lawan berat GP di putaran 1 bukan #Prabowo tetapi AB

GaS #PrabowoGibran2024 menang 1 putaran, Go GaS HILIRISASI?

Bersiaplah jadi negara terkaya di dunia",teman yang tim riil terjun sel masyarakat bila pilpres putar yang lolos prabowogibran ab mi lawan berat gp putar prabowo ab gas prabowogibran menang putar go gas hilir siap negara kaya dunia,147,100,17,51,#prabowogibran2024,,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Mari kita simak program kerja prioritas Prabowo-Gibran...bersama membangun Bangsa dan menjaga Persatuan 
Salam??????
#PrabowoGibran2024",mari simak program kerja prioritas prabowo gibran sama bangun bangsa jaga satu salam prabowogibran,11,7,0,2,#prabowogibran2024,"DKI Jakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Yuk mari sama-sama makin kita rapatkan barisan!

#prabowosubianto #GibranRakabuming #prabowopresiden #PrabowoGibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik",yuk mari rapat baris prabowosubianto gibranrakabuming prabowopresiden prabowogibran indonesia indonesian viral fyp politik ganjarpranowo aniesbaswedan pinterpolitik,36,7,4,16,#prabowogibran2024,Indonesia Raya,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Masa iya ga dilanjutin, yakali...

#prabowosubianto #GibranRakabuming #prabowopresiden #PrabowoGibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik",iya tidak dilanjutin yakali prabowosubianto gibranrakabuming prabowopresiden prabowogibran indonesia indonesian viral fyp politik ganjarpranowo aniesbaswedan pinterpolitik,6,1,0,5,#prabowogibran2024,Indonesia Raya,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ucapan terimakasih pak @prabowo kepada presiden ke-6 dan presiden ke-7

#prabowosubianto #GibranRakabuming #prabowopresiden #PrabowoGibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik",ucap terimakasih prabowo presiden ke presiden ke prabowosubianto gibranrakabuming prabowopresiden prabowogibran indonesia indonesian viral fyp politik ganjarpranowo aniesbaswedan pinterpolitik,5,0,0,5,#prabowogibran2024,Indonesia Raya,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Saling mengisi,  mendukung dan meelengkapi. 

#prabowosubianto #GibranRakabuming #prabowopresiden #PrabowoGibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik",isi dukung meelengkapi prabowosubianto gibranrakabuming prabowopresiden prabowogibran indonesia indonesian viral fyp politik ganjarpranowo aniesbaswedan pinterpolitik,28,1,0,11,#prabowogibran2024,Indonesia Raya,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Anak muda bersatu dan bergerak! Inilah gaung yang akan menjadi kekuatan dan kemajuan bangsa

#prabowosubianto #GibranRakabuming #prabowopresiden #PrabowoGibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik",anak muda satu gerak gaung kuat maju bangsa prabowosubianto gibranrakabuming prabowopresiden prabowogibran indonesia indonesian viral fyp politik ganjarpranowo aniesbaswedan pinterpolitik,15,1,0,8,#prabowogibran2024,Indonesia Raya,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Elektabilitas tembus 45% 
AHY: Prabowo bisa menang satu putaran 
#demokrat #partaidemokrat #demokratjatim #ahy #sby #prabowo  #demokratsitubondo",elektabilitas tembus ahy prabowo menang putar demokrat partaidemokrat demokratjatim ahy sby prabowo demokratsitubondo,0,0,0,0,#prabowo,situbondo jawa timur,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Klo yakin CAPRES kelen menang, 

yuk.. kita Bertaruh, siapa kalah TUTUP AKUN .. !!! 

Folowernya diatas 5rb ya, klo cuma  sebiji dua biji ngapain 

gw jagoin #Prabowo",kalau capres kelen menang yuk taruh kalah tutup akun folowernya atas rb ya kalau biji biji ngapain saya jagoin prabowo,0,1,0,1,#prabowo,milan,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
pidato positif capres #prabowo didampingi cawapres #gibran,pidato positif capres prabowo damping cawapres gibran,0,0,0,1,#gibran,indonesia,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Jangan lupa dukung #prabowosubianto eeeh tangannya salah... 

@BANGSAygSUJUD aku cebong bukan sih  emang masih ada? 

Kalau aku cebong non #prabowo dan pendukung cah kae disebut apa? 

Emang bener Prabowo pemersatu.. Saat beliau maju istilah  cebong kampret kadal onta dan wewe gombel sirna",lupa dukung prabowosubianto eh tangan salah bangsaygsujud cebong sih emang ada cebong non prabowo dukung bocah kae apa emang bener prabowo satu beliau maju istilah cebong kampret kadal onta wewe gombel sirna,15,4,0,7,#prabowo,"Kebumen, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Dalam pidatonya di acara konsolidasi pembekalan para kader Demokrat kemarin (20/11/2023), Pak SBY sampaikan 2 pesan ini untuk Pak Prabowo. Pesan apakah itu?

#prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 #bersamaindonesiamaju #sby #demokrat",pidato acara konsolidasi bekal kader demokrat kemarin sby pesan prabowo pesan itu prabowo gibran prabowogibran mendingprabowo terusmajubersamaprabowo dekade bersamaindonesiamaju sby demokrat,14,2,0,10,#gibran,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Di acara 13 tahun Mata Najwa, Pak Prabowo berikan kado spesial yang 'gemoy' banget. Saking gemoynya Mbak Nana sampai terpana.

#prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 #BersamaIndonesiaMaju #13tahunmatanajwa #matanajwa #najwashihab #gemoy",acara mata najwa prabowo kado spesial gemoy banget saking gemoynya mbak nana terpana prabowo gibran prabowogibran mendingprabowo terusmajubersamaprabowo dekade bersamaindonesiamaju tahunmatanajwa matanajwa najwashihab gemoy,20,0,0,8,#gibran,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Di saat tim yang lain sibuk nyari-nyari kesalahan, di saat itu pula tim Prabowo-Gibran sibuk turun ke bawah memenangkan hati rakyat. Fokus menyampaikan ide dan gagasan, bukan menyajikan drama.

#prabowo #gibran #prabowogibran  #dekade08 #SBY #susilobambangyudoyono #demokrat",tim sibuk nyari nyari salah tim prabowo gibran sibuk turun menang hati rakyat fokus ide gagas saji drama prabowo gibran prabowogibran dekade sby susilobambangyudoyono demokrat,2,0,0,1,#gibran,"DKI Jakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Bang Andre menunjukkan betapa Prabowo-Gibran adalah pasangan capres-cawapres yang fair dan taat hukum.

#prabowo #prabowosubianto #gibran #gibranrakabuming #prabowogibran #andrerosiade #indonesiamaju #bersamaindonesiamaju #dekade08 #mendingprabowo #terusmajubersamaprabowo",bang andre betapa prabowo gibran pasang capres cawapres fair taat hukum prabowo prabowosubianto gibran gibranrakabuming prabowogibran andrerosiade indonesiamaju bersamaindonesiamaju dekade mendingprabowo terusmajubersamaprabowo,19,4,0,6,#gibran,"DKI Jakarta, Indonesia",11/21/2023,2023-11-21,Positive,"Sentiment(polarity=0.7, subjectivity=0.9, assessments=[(['fair'], 0.7, 0.9, None)])",0.7,0.9,0.3182,0.0,0.901,0.099,Positive
"Elektabilitas Semakin Tinggi, PRIMA: Publik Makin Yakin dengan Prabowo-Gibran

#prima #prabowo #gibran 

batamtoday.com/home/read/197",elektabilitas tinggi prima publik prabowo gibran prima prabowo gibran batamtoday com home read,0,0,0,0,#gibran,Batam,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Antusias Investor Pembangunan IKN sangatlah banyak   #KinerjaPemerintah #IndonesiaMaju #PembangunanInfrastruktur #IndonesiaEmas2045 #IKNnusantara #IKN,antusias investor bangun ikn kinerjapemerintah indonesiamaju pembangunaninfrastruktur indonesiaemas iknnusantara ikn,50,3,4,37,#indonesiamaju,DKI Jakarta,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kakak & Abang Online, difollow ya akun baru Bobby Gemoy. 

#PrabowoGemoy
#PrabowoGibranIstimewa
#PrabowoGibran2024 #PrabowoGibranMakinDiDepan #PrabowoGibran",kakak abang online difollow ya akun bobby gemoy prabowogemoy prabowogibranistimewa prabowogibran prabowogibranmakindidepan prabowogibran,7,0,1,2,#prabowogibran2024,,11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Lah pikiran sahabat ku kok ditafsir sendiri ?  sahabat aku ya relawan #PrabowoGibran2024 TULUS IKHLAS semata mata ikut berjuang sejak 2014 ??,pikir sahabat ku tafsir sahabat ya rawan prabowogibran tulus ikhlas mata juang,0,0,0,0,#prabowogibran2024,,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Wakil Ketua Umum Partai  Golkar Ahmad Doli Kurnia mengeklaim, Wali Kota Medan sekaligus menantu  Presiden Jokowi, Bobby Nasution, masuk ke tim pemenangan  Prabowo-Gibran di Sumatera Utara (Sumut). < #BobbyNasution #Gibran #Prabowo #Pemilu2024KCM
 nasional.kompas.com/read/202",wakil ketua partai golkar ahmad dol kurnia klaim wali kota medan menantu presiden jokowi bobby nasution masuk tim menang prabowo gibran sumatera utara sumut bobbynasution gibran prabowo pemilu kcm nasional kompas com read,5,1,1,0,#gibran,Jakarta,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Cerita Prabowo abis jenguk Pak Luhut di Singapura!

#prabowo #gibran #prabowogibran #mendingprabowo #terusmajubersamaprabowo #dekade08 #BersamaIndonesiaMaju #luhutbinsarpandjaitan",cerita prabowo habis jenguk luhut singapura prabowo gibran prabowogibran mendingprabowo terusmajubersamaprabowo dekade bersamaindonesiamaju luhutbinsarpandjaitan,12,1,0,6,#gibran,"DKI Jakarta, Indonesia",11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Pilpres sekarang ... Pilih Dalang Jangan Wayang ..
Salam Prabowo Subianto Presiden RI 2024

#prabowosubianto 
#PrabowoGibranIstimewa 
#PrabowoGibran2024",pilpres pilih dalang wayang salam prabowo subianto presiden ri prabowosubianto prabowogibranistimewa prabowogibran,15,4,0,7,#prabowogibran2024,,11/20/2023,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Semakin digempur @prabowo Subianto @gibran_tweet semakin naik approval rating survei nya. 

 ~@indikatorcoid ~
#indikator #Survei #Projo #Jokowi #Gibran #Prabowo #PrabowoGibran
#pilpresgembiraprogibs",gempur prabowo subianto gibran tweet approval rating survei nya indikatorcoid indikator survei projo jokowi gibran prabowo prabowogibran pilpresgembiraprogibs,28,9,0,17,#gibran,"Jakarta Capital Region, Indone",11/21/2023,2023-11-21,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.4767,0.0,0.846,0.154,Positive
Stabilitas Pertumbuhan Ekonomi Indonesia memang Terbaik !!   #KinerjaPemerintah #IndonesiaMaju #PembangunanInfrastruktur #IndonesiaEmas2045,stabilitas tumbuh ekonomi indonesia baik kinerjapemerintah indonesiamaju pembangunaninfrastruktur indonesiaemas,47,3,4,38,#indonesiamaju,DKI Jakarta,11/22/2023,2023-11-22,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
