text,clean_content,likes,replies,quotes,retweets,searchQuery,user_location,tanggal,dataset,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound_multi,vader_neg_multi,vader_neu_multi,vader_pos_multi,vader_sentiment_multi
Oleh sebab itu kita pilih paslon yg bisa meluruskan demokrasi secara normal,pilih paslon yang lurus demokrasi normal,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Positive,"Sentiment(polarity=0.15, subjectivity=0.6499999999999999, assessments=[(['normal'], 0.15, 0.6499999999999999, None)])",0.15,0.6499999999999999,0.0,0.0,1.0,0.0,Neutral
".
Diantara 3 paslon yang proses kariernya pernah menjalani 2 Lembaga. Legislatif & Executive ya memang cuma pak @ganjarpranowo & Prof @mohmahfudmd sih sejauh yang Aku Cermati.

Yang 02... 'Ah Pengalamannya Kalah terus. 
@bengkeldodo",paslon proses karier jalan lembaga legislatif executive ya ganjarpranowo prof mohmahfudmd sih cermat ah alam kalah terus bengkeldodo,406,14,8,158,paslon,DKI Jakarta | INDONESIA,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Teman2 Pendukung paslon Gofud sudah harus mulai Realistis ketika Hendropriyono sdh sampaikan siapa yang akan menang pemilu kelak lalu Puan skr mulai mencoba rekonsiliasi ke Jokowi dengan cara tawarkan Posisi ke beliau di partai.

Gak usah marah2 lagi yah

news.detik.com/pemilu/d-7047ï¿½",teman dukung paslon gofud realistis hendropriyono sudah menang milu kelak puan skr coba rekonsiliasi jokowi tawar posisi beliau partai tidak marah yah news detik com milu d,1244,553,80,260,paslon,ig. @tetapKurawa,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Setiap paslon punya sejarah kelam dan blundernya. 

Track recordnya semua bermasalah, baik melalui: politik identitas, isu 1998, atau penggusuran yg tidak memihak warga.",paslon sejarah kelam blundernya track recordnya masalah lalu politik identitas isu gusur yang warga,136,3,1,12,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Prabowo mengungkapkan sangat terbantu dengan peran Mas Gibran sebagai Cawapresnya

Kompak bangett!!

#mendingprabowo #dekade08 #terusmajubersamaprabowo #PrabowoPresiden2024 #koalisiindonesiamaju #gerindra",prabowo bantu peran mas gibran cawapresnya kompak bangett mendingprabowo dekade terusmajubersamaprabowo prabowopresiden koalisiindonesiamaju gerindra,27,0,0,8,#koalisiindonesiamaju,"DKI Jakarta, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Ditanya soal love language sama Mbak Nana, Mas Gibran dan Prabowo kompak jawab begini..

#mendingprabowo #dekade08 #terusmajubersamaprabowo #PrabowoPresiden2024 #koalisiindonesiamaju #gerindra",love language mbak nana mas gibran prabowo kompak begini mendingprabowo dekade terusmajubersamaprabowo prabowopresiden koalisiindonesiamaju gerindra,4,0,0,1,#koalisiindonesiamaju,"DKI Jakarta, Indonesia",11/20/2023,prabowogibran,2023-11-20,Positive,"Sentiment(polarity=0.5, subjectivity=0.6, assessments=[(['love'], 0.5, 0.6, None)])",0.5,0.6,0.6369,0.0,0.769,0.231,Positive
"Calon Wakil Presiden 2024 dari Koalisi Indonesia Maju Gibran Rakabuming Raka menampik isu ibunya cawe-cawe, dan mengatakan bahwa itu hanya sekadar gosip.

Download #MetroTVXtend sekarang di Play Store dan App Store.

#gibranrakabuming #gibran #koalisiindonesiamaju #irianajokowidodo #irianajokowi @gibran_tweet @jokowi @prabowo",calon wakil presiden koalisi indonesia maju gibran rakabuming raka tampik isu ibu cawe cawe gosip download metrotvxtend play store app store gibranrakabuming gibran koalisiindonesiamaju irianajokowidodo irianajokowi gibran tweet jokowi prabowo,4,6,0,1,#koalisiindonesiamaju,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.34,0.0,0.924,0.076,Positive
"Capres nomor urut 3, Ganjar Pranowo berharap, Jusuf Kalla akan mendukungnya di Pilpres 2024. Saat ini, menurutnya, JK tengah berbeda pilihan dengannya dlvr.it/Sz3NhQ",capres nomor urut ganjar pranowo harap jusuf kalla dukung pilpres ini turut jika beda pilih dengan dlvr it sz nhq,62,84,0,49,nomor urut,Jakarta,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Kl pun buzzer, jadi paslon 2 ga rugi bayar, krn efektif. 
Yg masalah itu, udah bayar mahal2, tapi malah nggembosi suara.",kl buzzer paslon tidak rugi bayar karena efektif yang itu sudah bayar mahal nggembosi suara,0,0,0,0,paslon,"Yogyakarta, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Dari nomor urut aja sudah ketahuan siapa yg di ridhoi ibu Pertiwi , witir itu 3 , yg lain cuma penggembira",nomor urut saja tahu yang ridhoi pertiwi witir yang gembira,0,0,0,0,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Sekretaris TKN Prabowo Subianto-Gibran Rakabuming Raka, Nusron Wahid meyakini pasangan nomor urut 2 Prabowo-Gibran bisa memenangkan Pilpres 2024 hanya dengan satu putaran jika berhasil menang telak di Jawa Barat (Jabar).
amp.kompas.com/nasional/readï¿½
#PrabowoGibranMakinDiDepan",sekretaris tkn prabowo subianto gibran rakabuming raka nusron wahid pasang nomor urut prabowo gibran menang pilpres putar hasil menang telak jawa barat jabar amp kompas com nasional read prabowogibranmakindidepan,25,2,0,23,nomor urut,DKI,11/18/2023,prabowogibran,2023-11-18,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Prabowo-Gibran Nomor Urut 2, yang menandakan Simbol Kemenangan dan Perdamaian.
Adapun filosofi angka 2 ini adalah sejalan dengan komitmen dari pasangan Prabowo-Gibran, yakni menciptakan keseimbangan dan keadilan bagi seluruh rakyat Indonesia
#PrabowoGibranMakinDiDepan",prabowo gibran nomor urut tanda simbol menang damai filosofi angka jalan komitmen pasang prabowo gibran cipta imbang adil rakyat indonesia prabowogibranmakindidepan,23,2,0,26,nomor urut,loving opuy endlessly,11/16/2023,prabowogibran,2023-11-16,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Jutaan akun dari non #prabowo mantion ke akun saya perihal video ini.. 2 hari ini 

Sebenarnya sederhana saja.. Buat yang paham dan mau melihat dan mendengar dengan jernih hati ?

Ini sebenarnya salah tempat saja 
Ayah Prabowo menjelaskan secara makro namun ibu itu yang disampaikan itu skala mikro.. Pertanyaan yang diajukan ke capres lebih tepat ditanyakan ke kepala daerah setempat atau dep perdagangan.. Jadi ada miss disini dan kesempatan mereka untuk menghoreng 

Satu lagi video yang ayah seolah dinarasikan tidak mau bersalamaman 

Ada jeda 2 detik setelah menyerahkan maps dan pak Prabowo menundukan kepala posisi akan duduk..

 Ini juga kesempatan emas oleh no #prabowo untuk goreng 

Ya gitu deh mereka sudah ga fokus dan frustasi dengan capres mereka sendiri 

Terimakasih 

OK GAS #PrabowoGibranMakinDiDepan",juta akun non prabowo mantion akun perihal video ini sederhana saja paham dengar jernih hati salah ayah prabowo makro skala mikro aju capres kepala daerah dep dagang miss sempat menghoreng video ayah narasi bersalamaman jeda detik serah maps prabowo tunduk kepala posisi duduk sempat emas nomor prabowo goreng ya begitu deh tidak fokus frustasi capres terimakasih ok gas prabowogibranmakindidepan,226,383,34,50,#prabowo,"Kebumen, Indonesia",11/20/2023,prabowogibran,2023-11-20,Positive,"Sentiment(polarity=0.5, subjectivity=0.5, assessments=[(['ok'], 0.5, 0.5, None)])",0.5,0.5,0.1531,0.026,0.938,0.036,Positive
"AHY Ungkap Prabowo Bakal Beri Pembekalan ke Caleg Demokrat di Madiun

#Prabowo 
#Prabowo2024 
#prabowoSubianto",ahy prabowo bekal caleg demokrat madiun prabowo prabowo prabowosubianto,63,3,1,20,#prabowo2024,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Cawapres pak Prabowo ini emang kelas bangett!!

#mendingprabowo #dekade08 #terusmajubersamaprabowo #PrabowoPresiden2024 #koalisiindonesiamaju",cawapres prabowo emang kelas bangett mendingprabowo dekade terusmajubersamaprabowo prabowopresiden koalisiindonesiamaju,110,56,4,30,#koalisiindonesiamaju,"DKI Jakarta, Indonesia",11/18/2023,prabowogibran,2023-11-18,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Prabowo ketika di Diskusi dengan Perwakilan Kiai Kampung se-Indonesia menyampaikan gagasannya yaitu Hilirisasi, apa itu?

Simak langsung yuk

#mendingprabowo #dekade08 #terusmajubersamaprabowo #PrabowoPresiden2024 #koalisiindonesiamaju  #prabowogibran",prabowo diskusi wakil kiai kampung se indonesia gagas hilir itu simak langsung yuk mendingprabowo dekade terusmajubersamaprabowo prabowopresiden koalisiindonesiamaju prabowogibran,161,91,12,154,#koalisiindonesiamaju,"DKI Jakarta, Indonesia",11/18/2023,prabowogibran,2023-11-18,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Selamat pagi tweeps awali pagi yang cerah ini dengan berdoa. Selamat beraktivitas, tetap semangat dan salam #IndonesiaRaya #Prabowo",selamat pagi tweeps awal pagi cerah doa selamat aktivitas semangat salam indonesiaraya prabowo,422,51,2,66,#prabowo,Indonesia Raya,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.5106,0.216,0.784,0.0,Negative
"Pak Ganjar Pranowo adalah sosok pemimpin yang suka berdialog dan mendengar langsung keluh kesah rakyat dan membantu mencarikan jalan keluarnya. 

Ganjar-Mahfud Capres Nomor urut 3, sangat tepat untuk memimpin Indonesia. ??
#SahabatGanjar",ganjar pranowo sosok pimpin suka dialog dengar langsung keluh kesah rakyat bantu cari jalan keluar ganjar mahfud capres nomor urut pimpin indonesia sahabatganjar,15,0,0,11,nomor urut,DIHATIMU,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Pak Prabowo aja gemeccc sama Bobby, gimana kita coba?!

#Prabowo2024
#PrabowoSubianto
#KolaborasiCiamikProGibs
VisiPakbowo HarapanKita",prabowo saja gemec bobby bagaimana coba prabowo prabowosubianto kolaborasiciamikprogibs visipakbowo harapankita,24,2,0,13,#prabowo2024,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Selamat pagi tweeps awali pagi yang cerah ini dengan berdoa. Selamat beraktivitas, tetap semangat dan salam #IndonesiaRaya #Prabowo",selamat pagi tweeps awal pagi cerah doa selamat aktivitas semangat salam indonesiaraya prabowo,1168,157,4,85,#prabowo,Indonesia Raya,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.5106,0.216,0.784,0.0,Negative
"Indonesia Maju @prabowo @gibran_tweet

#luhutbinsarpandjaitan #prabowo #gibran #pandawalimari #pandawa5sulbar #PrabowoGibran",indonesia maju prabowo gibran tweet luhutbinsarpandjaitan prabowo gibran pandawalimari pandawa sulbar prabowogibran,0,0,0,0,#gibran,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Sebagai Tokoh Publik/Panutan, hrs nya bicara yang baik baik saja. 

#Projo #Jokowi #Gibran #Prabowo #PrabowoGibran",tokoh publik panutan harus nya bicara saja projo jokowi gibran prabowo prabowogibran,58,59,3,21,#gibran,"Jakarta Capital Region, Indone",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"optimis m3nang untuk paslon no 3, karena mereka memiliki track records yg bagus selama ini",optimis m nang paslon nomor milik track records yang bagus,1,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
pemilu skrg agak ngeri ya paslon paslonnya,milu sekarang ngeri ya paslon paslonnya,1,0,0,0,paslon,Indonesia,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Pak Kapan Dong Tagihan Keluar Sudah Tanggal 20 Neh

silabaca: papabowo.com/pak-kapan-dong-ï¿½ï¿½ 

src: @kurawa 
#prabowo #jokowi #iriana #buzzerp nitter.net/PapaBowoCenter/sï¿½",tagih tanggal nih silabaca papabowo com pak kapan dong src rawa prabowo jokowi iriana buzzerp nitter net papabowocenter s,87,36,2,35,#prabowo,"Kebumen, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[(['net'], 0.0, 0.0, None)])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"PKK aja disuruh netral, masa kepala desa berpihak kepada salah satu paslon. Ini surat dari PJ Ketua PKK Tim Penggerak Provinsi DKI Jakarta.

#PemiluJurdil",pkk saja suruh netral kepala desa pihak salah paslon surat pj ketua pkk tim gerak provinsi dki jakarta pemilujurdil,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Kepada YTH @bawaslu_RI mohon respon dan ketegasannya sebagai WASIT PILPRES perihal mobilisasi APDESI (Asosiasi Pemerintah Desa Seluruh Indonesia) patut diduga disinyalir mendukung paslon tertentu.,yang hormat bawaslu ri mohon respon tegas wasit pilpres perihal mobilisasi apdesi asosiasi perintah desa indonesia patut duga sinyalir dukung paslon tentu,1649,96,33,1074,paslon,"London, England",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Hahahhaa...ini nih

Alibi buat nutupin kebobrokan paslon kalian

Padahal paslon kalian adu program juga kagak",hahahhaa ini nih alibi nutupin bobrok paslon paslon adu program tidak,1,2,0,1,paslon,"DKI Jakarta, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Hebat Mata Najwa,sudah bisa menghadirkan para paslon.HBD  Mata Najwa yg ke 13, sukses slalu",hebat mata najwa sudah hadir paslon hbd mata najwa yang sukses selalu,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Hotnews !!!

Beberapa hari lalu ada Ketua Timses paslon Capres dari partai Badak Bercula Satu yang stres karena banyak Pembayaran2 mulai dari Konsultan Politik, survey, pasukan buzzer yang belum dibayar karena Cashflow sdh defisit, dia bilang sabar kita lg nunggu uang dari USA",hotnews ketua timses paslon capres partai badak cula stres pembayaran konsultan politik survey pasu buzzer bayar cashflow sudah defisit bilang sabar lagi nunggu uang usa,2097,504,167,668,paslon,ig. @tetapKurawa,11/19/2023,prabowogibran,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Hujan yang turun di Desa Mekar Jaya, Kecamatan Keluang, Kabupaten Musi Banyuasin, Sumatera Selatan, tidak mampu memadamkan semangat ribuan warga yang berkumpul untuk menyambut Calon Presiden Indonesia nomor urut 3 Ganjar Pranowo.

Masyarakat Desa Mekar Jaya justru makin antusias menyambut kedatangan Ganjar. 
Ganjar menyampaikan banyakï¿½ terima kasih atas sambutan masyarakat Mekar Jaya serta kesabaran warga yang telah menunggunya. 

#SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",hujan turun desa mekar jaya camat keluang kabupaten mus banyuasin sumatera selatan madam semangat ribu warga kumpul sambut calon presiden indonesia nomor urut ganjar pranowo masyarakat desa mekar jaya antusias sambut datang ganjar ganjar banyak terima kasih sambut masyarakat mekar jaya sabar warga tunggu sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,321,4,2,89,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
Teruntuk perangkat desa yg kemarin ngumpul dan memberikan dukungan kepada salah satu paslon agar taat aturan dan kepada @bawaslu_RI agar  berani menhambil langkah tegas terhadap semua yg melakukan pelanggaran,untuk perangkat desa yang kemarin ngumpul dukung salah paslon taat atur bawaslu ri berani menhambil langkah yang langgar,41,2,1,26,paslon,,11/19/2023,prabowogibran,2023-11-19,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Oleng lg ya mbah..?
Yg jelas2 langgar Undang2 sprti ASN & Aparat desa yg dukung paslon trtentu gk diomongin, giliran yg sesuai undang2 sprti tokoh agama yg dukung paslon diomongin.
#SALAMWARAS",oleng lagi ya mbah yang jelas langgar undang seperti asn aparat desa yang dukung paslon tentu tidak diomongin gilir yang sesuai undang seperti tokoh agama yang dukung paslon diomongin salamwaras,0,0,0,0,paslon,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Calon Presiden RI Nomor Urut 3, Ganjar Pranowo melaksanakan kunjungan khusus ke Manokwari Papua Barat, Senin (20/11/2023). 

#SahabatGanjar #GanjarPranowo #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua
#GanjarMahfud2024",calon presiden ri nomor urut ganjar pranowo laksana kunjung khusus manokwari papua barat senin sahabatganjar ganjarpranowo generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,2,0,0,1,nomor urut,,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Cegah Disinformasi, Mukhtarudin Ajak Semua Pihak Bantu Edukasi Pemilih Pemula di Pemilu 2024
#airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia
golkarpedia.com/cegah-disinfï¿½",cegah disinformasi mukhtarudin ajak bantu edukasi pilih mula milu airlanggahartarto kuningkeren prabowogibran partaigolkar golkarpedia golkarpedia com cegah disinf,11,0,0,35,#prabowogibran,Jakarta Capital Region,11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Wakil Presiden ke-10 dan 12 RI, Jusuf Kalla (JK) mengaku sependapat dengan penilaian capres nomor urut tiga, Ganjar Pranowo bahwa penegakan hukum di Indonesia menurun di era kepemimpinan Presiden Jokowi.",wakil presiden ke ri jusuf kalla jk aku dapat nilai capres nomor urut tiga ganjar pranowo tega hukum indonesia turun era pimpin presiden jokowi,45,19,0,23,nomor urut,"Jakarta, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.2263,0.0,0.924,0.076,Positive
"Daftar Caleg Tetap Hanura untuk DPRD Balikpapan di Pemilu 2024, Link DCT, Nomor Urut hingga Profil

#Pileg2024 #Hanura #DPRDBalikpapan #calegHanura #DCTDPRDBalikpapan

kaltim.tribunnews.com/2023/1ï¿½ lewat @tribunkaltim",daftar caleg hanura dprd balikpapan milu taut dct nomor urut profil pileg hanura dprdbalikpapan caleghanura dctdprdbalikpapan kaltim tribunnews com tribunkaltim,0,1,0,0,nomor urut,"Balikpapan, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
"Luar Biasa Sambutan Masyarakat Papua Saat @ganjarpranowo Datang

Calon presiden nomor urut 3 Ganjar Pranowo terus melakukan sosialisasi ke berbagai wilayah di Indonesia. Hari ini, Senin (20/11/2023), Ganjar akan mengunjungi beberapa daerah di tanah Papua, seperti Manokwari, Sorong, dan Raja Ampat.

Ganjar bakal diterima oleh sejumlah suku adat setempat dan persatuan gereja dengan rangkaian acara adat. Selain itu, Ganjar juga akan berdialog dengan masyarakat di wilayah tersebut. Di Raja Ampat, Ganjar akan dinobatkan sebagai tokoh pemerhati Papua oleh Ondoafi Papua Barat Daya.

Untuk Indonesia Lebih Baik 
#GasssGanjarMahfud 
#GanjarMahmud2024",sambut masyarakat papua ganjarpranowo calon presiden nomor urut ganjar pranowo sosialisasi wilayah indonesia ini senin ganjar unjung daerah tanah papua manokwari sorong raja ampat ganjar terima suku adat satu gereja rangkai acara adat itu ganjar dialog masyarakat wilayah sebut raja ampat ganjar nobat tokoh perhati papua ondoafi papua barat daya indonesia gasganjarmahfud ganjarmahmud,739,136,2,222,nomor urut,"Central Java, Indonesia",11/20/2023,prabowogibran,2023-11-20,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
