likes,replies,quotes,retweets,searchQuery,clean_content,tanggal,date,textblob_sentiment,textblob_sentiment_assessment,textblob_polarity,textblob_subject,vader_compound,vader_neg,vader_neu,vader_pos,vader_sentiment
0,0,0,0,mahfud,prestasi mahfud sabar deh beres mahfud coba telusur seksama,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
80,10,1,34,ganjar mahfud,ganjar mahfud hati bayar ganjar bal sambut hangat warga seniman duduk pasar tari cilik semangat sambut ganjar tari lemah gemulainya baris anak muda harap ganjar presiden negeri bacut neng lanjur nyaman kadung suka pimpin kasih sayang rakyat niat gnajar tulus cinta kuasa uji bentuk korupsi keluarga duit gepok hadiah mewah seliwer bawa pilih pulang bawa duit hadiah seret wenang anak ajar sungkan hadap hancur percaya rakyat amanah milik ayah keluarga bertanggungjawab urun tangan abdi rakyat ambil untung amanah fenomena rakyat amanah jabat negeri arti salah doa lantun tuhan ganjar pimpin negeri pesan titip rakyat bal ganjar moga ganjar sehat orang moga ganjar presiden harap tari cilik nama aiswarya solid dukung menang ganjar presiden optimis pariwisata indonesia khusus bal maju pimpin ganjar mahfud mantan wakil gubernur bal cok ace pesan warga broken heart semangat sehat pimpin jujur indonesia sesi curhatan kecewa pimpin sayang rakyat bal ganjar ubah pilih jokowi hati sulit ubah paksa rakyat pilih anak halal menang putra broken heart sulit move on nya kali,11/4/2023,11/4/2023,Negative,"Sentiment(polarity=-0.26666666666666666, subjectivity=0.3, assessments=[(['solid'], 0.0, 0.1, None), (['broken'], -0.4, 0.4, None), (['broken'], -0.4, 0.4, None)])",-0.266666667,0.3,0.128,0.053,0.891,0.056,Positive
31,11,5,3,#cakimin,bacawapres muhaimin iskandar demokrasi indonesia alami turun suram salah indikasi praktek korupsi kolusi nepotisme kkn cakimin kkn nasional kompas com read,10/28/2023,10/28/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,muhaimin,hasil survei bukti survei gama unggul pasang ganjar mahfud unggul prabowo gibran anies muhaimin asumsi co post survei,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#ganjar,ganjar pranowo anggar negara kembang riset indonesia persen pdb sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,2,0,#mahfudmd,puluh ribu hadir doa ganjar mahfud ganjarpranowo mahfudmd ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.5106,0.292,0.708,0.0,Negative
1,0,0,1,#ganjar,wilayah indonesia laut ganjar sayang kontribusi laut optimal tahan wilayah maritim ganjarpranowo ganjar csis,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.3612,0.0,0.839,0.161,Positive
1,1,0,1,#cakimin #anies,suara warga nu belah singgung peluang dukung nahdliyin anies muhaimin pilpres nu aniesbaswedan cakimin anies muhaiminiskandar tribunnews com mata lokal me,9/7/2023,9/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,cakimin,pkb cakimin bantu palestina gus imin cocok layan rakyat,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies,bicara inovasi solusi anies cak imin tim andal janji poster davidjavier muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,tanggap pks gibran cawapres prabowo pilpres mudah asyik amin merdekanews co read ta cawapresprabowo gibranrakabuming pks aniesbaswedan cakimin,10/21/2023,10/21/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
2501,196,32,653,anies,persen baca kumpar pilih anies cak imin pilpres gelar newsupdate news update text kumpar com kumparannews po,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.5574,0.184,0.816,0.0,Negative
10,0,0,2,mahfudmd,wni tinggal australia dukung ganjar mahfud md tag mundur ketua mk scarlett lawan gen z upnormal angel down hamas trans pagi spurs palestina virginia quebec innalillahi artists eren,11/7/2023,11/7/2023,Negative,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.2888888888888889, assessments=[(['down'], -0.15555555555555559, 0.2888888888888889, None)])",-0.155555556,0.288888889,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,insya allah amin amanah aminsuarapasantren anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,ekonomi rakyat jiwa pimpin free palestine aminforfreepalestine anies muhaimin cakiminow dpp pkb,11/5/2023,11/5/2023,Positive,"Sentiment(polarity=0.4, subjectivity=0.8, assessments=[(['free'], 0.4, 0.8, None)])",0.4,0.8,0.5106,0.0,0.769,0.231,Positive
1,1,1,0,cakimin,dukung anies sadar ya cakimin plot surya paloh otomatis koalisi koalisi samping koalisi laku ubah kelak kuasa laku ubah,10/30/2023,10/30/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,anies,jakarta jakarta indonesia anies emang sosok inovatif banget aniesinovatif,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#ganjar,ganjar pranowo sosok maju produk pruduk asli anak bangsa sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,eman banget bang pd tinggal koalisi ubah masuk lubang lumpur salam ubah aminindonesialebihbaik cakimin aniesbaswedan,10/22/2023,10/22/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,survei charta politika ganjar mahfud md teta survei gama unggul hasil survei bukti ganjarpranowo mahfudmd ganjarmahfud fyp fyp fyp viral beritaviral viral,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar,hangat ganjar santri pimpin religius l vesickgurls ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.4588,0.0,0.727,0.273,Positive
21,1,0,23,#ganjar,ganjar pranowo orang maju produk pruduk asli anak bangsa sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,mari doa rakyat palestine aminforfreepalestine anies,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.5106,0.398,0.602,0.0,Negative
0,0,0,0,#mahfudmd,horas ganjar jl diponegoro menteng jakarta pusat dki jakarta ganjarmahfud ganjarmahfud ganjar mahfudmd,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,elit nasdem jerat korupsi dana kampanye anies baswedan sorot uabg haram safari anies muhaimin,10/3/2023,10/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfud,all in ganjar mahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
646,180,30,220,gibran,widih jokowi kritik anak nya anak drama bohong drama dukung ganjarpranowo drama gibran tegak lurus tum pdip drama ojo kesusu drama si bungsu tum pssi drama paman mk drama gibran tweet cawapres wowo,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,mahfudmd,anies baswedan muhaimin iskandar ganjar pranowo mahfud md prabowo subianto gibran rakabuming raka prabowogemoy prabowogibranistimewa bersamaindonesiamaju prabowo subianto,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,gus muhaimin iskandar pkb,7/7/2023,7/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
2,0,0,2,gibran,tutup buku yg sisa sesal sesal lahir batin piara macan gibran didorong pilkada solo rudy wanti gibran magang rudy kalah intervensi jokowi skrg gibran minggat mngikuti perintah jokowi pdi juang,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo gibran,abu janda prabowo gibran tekan nuruluummahh,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,rawan santri dukung ganjar latih positif santri anak muda ganjarpranowo mahfudmd ganjaruntuksemua indonesia ganjarmahfud indonesiatangguh indonesiatangguh ganjarrebound,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,mantap amin anies muhaimin calon pimpin perhati butuh rakyat cakiminow dpp pkb anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#anies,pkb mari dukung damai dunia aminforfreepalestine anies,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar,sumsel ganjar cerita kerja keras harap jaga franz fg ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,1,#muhaimin,bangun desa kuat pusat nkri pkb terimakasihpkb danadesanaik muhaimin,7/6/2023,7/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,1,cakimin,mas aniesbaswedan gus cakiminow pimpin peduli aminforfreepalestina aniesmuhaimin voiceofpkb aniesbaswedan and cakimin,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
106,15,6,32,#prabowo,viral nih pesan singkat padat gibran tim kampanye nasional tkn prabowo gibran prabowo prabowosubianto gibran gibranrakabuming prabowogibran prabowogibran indonesiamaju bersamaindonesiamaju dekade terusmajubersamaprabowo menangsatuputaran viral,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
2,0,0,1,muhaimin,gus muhaimin ajak bahu bahu ubah pilpres politikindonesia pkbnganjuk dpwpkbjabar dpwpkbjatim anismuhaimin gusmuhaiminpresiden gusmuhaimin gusdurian aniesbaswedan politik suryapaloh koalisiperubahan aniesmuhaimin aminindonesialebihbaik,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,5,prabowo,tim menang prabowo gibran solo bentuk target persen suara detikjateng dlvr it syvj j prabowogibranistimewa bersamaindonesiamaju,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,muhaimin,amin amin menang anies muhaimin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
4,2,0,0,#cakimin,bacawapres muhaimin iskandar cak imin respons dukung putri presiden ri abdurrahman wahid gus dur yenny wahid hadap pasang ganjar mahfud ya proses demokrasi cak imin yennywahid ganjarmahfud cakimin jernihmemilih,10/28/2023,10/28/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#muhaimin,pemkab bogor asuransi ribu hektare sawah lindung tani bogor com pemkab bogor prabowo gibran tani asuransi bupatibogor anies muhaimin ganjar mahfud,10/26/2023,10/26/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo gibran,martin tumbelaka rawan menang prabowo gibran sakit hati orang beritamanado com martin tumb,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
2,0,0,2,#ganjar,linda ayunda tampil pukau puluh ribu tonton nyanyi alun lagu bawa tonton bawa suasana lagu bawa linda ayunda mari simak video sahabatganjar ganjarpranowo ganjar generasigotongroyong ganjarpresiden ganjaruntuksemua ganjarmahfud,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#anies,mantap aminjaganetralitas anies,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,1,0,0,#cakimin #anies,cak imin buka suara cawapres anies profil muhaimin iskandar tribunkaltim cakimin anies pilpres cawapres kaltim tribunnews com tribunnews,9/1/2023,9/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
24,13,3,6,gibran,ngapain bobby nasution pilih prabowo gibran pdi juang partai basis me rengek pdi p oposisi terhalormat bobby nasution pilih dukung gibran pdip cnnindonesia com nasional,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,1,gibran,monggo tuan jokowi gibran tweet muak,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,0,2,#cakimin,anies muhaimin lambang kompak nu aniesbaswedan cakimin muhammadiyah nu pilpres harianterbitcom,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,1,0,0,gibran,iya posisi gibran golkar arti posisi cawapres desa golkar mumet,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#ganjar,kumpul ulama kiai bogor bekas berjejaring jaring ahlussunah wal jamaah indonesia sepakat dukung pasang ganjar pranowo mahfud md pimpin indonesia ganjarmahfud ganjarcapres ganjar ganjarpranowo,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,mahfud,ganjar mahfud gerak cepat indonesia maju ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
5,0,0,1,#cakimin,kadung cinta ya gitu gwenchana gwenchana relawanindonesianies aniesbaswedan cakimin pilpres anchajie,10/19/2023,10/19/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfud,fix bendera pdip baliho ganjar mahfud copot ganjarmahfud ganjarcapres ganjar ganjarpranowo ganjarpresiden mahfud ganjarpranowo ganjarmenangtotal,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#cakimin,amin indonesia aniesmuhaimin cakimin,10/18/2023,10/18/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,muhaimin,amin amin menang anies muhaimin,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,cakimin,surya paloh cakimin ajak konsolidasi kalo menang,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,cakimin,adil makmur sejahtera visimisiamin aniesmuhaimin cakimin dpp pkb,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,cakimin budal,10/21/2023,10/21/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#mahfudmd,ganjar mahfud puncak hasil survei pilpres survei gama unggul hasil survei bukti ganjarpranowo mahfudmd ganjarmahfud fyp fyp fyp viral beritaviral viral,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,cakimin,dukung anis baswedan cakimin pasang serasih,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,informasi nih guys ornag harap pimpin ayahbowo masgibran dorong libat langsung rakyat bangun pilihansejuk pilihnyapakbowo asiknyasih amamasgibran akurelawanprabowogibran prabowo gerindra,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#ganjar,ganjar mahfud presiden,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,cakimin,aminforfreepalestine ekonomi rakyat jiwa pimpin free palestine cakimin,11/5/2023,11/5/2023,Positive,"Sentiment(polarity=0.4, subjectivity=0.8, assessments=[(['free'], 0.4, 0.8, None)])",0.4,0.8,0.5106,0.0,0.68,0.32,Positive
1,1,1,1,#mahfud,visi misi ganjar pranowo mahfud md pimpin indonesia pilihganjar pilihmahfud mahfud ganjar ganjarmahfud,10/30/2023,10/30/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#gibran,pohon beringin hadir teduh airlanggahartarto golkar golkarindonesia golkarprabowo partai politik capres prabowo prabowosubianto gibran,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar mahfud,ganjar mahfud internasional wni amerika serikat hong kong australia nyata dukung calon pimpin ganjarmahfud,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,gus dur aniesbaswedan aniesmuhaimin amin cakimin gusmuhaimin dwitunggal pkb pks nasdem gusdur,10/24/2023,10/24/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1762,175,39,775,#anies,cerdas jubir amin anies aniesmuhaimin amin,10/27/2023,10/27/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,gibran,hebat kau usboy pecat gitu makan traktir netizen dukung,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
12,1,0,8,mahfudmd,charta politika rilis hasil survey pasang ganjar pranowo mahfud md duduk tingkat susul prabowo urut buncit amis ganjarmahfud gama indonesia,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
749,156,44,235,prabowo,elektabilitas prabowo turun gandeng gibran baca lengkap nasional kompas com read,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
63,22,12,11,prabowo gibran,pdip tolak wali kota medan bobby nasution dukung prabowo subianto gibran rakabuming raka kader pdip nbsp beritasatu com bersatu kawal,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#cakimin,presiden pks ahmad syaikhu ciri tokoh kapten tim nasional menang pasang amin sosok bawa menang pilih presiden pilpres ld cakimin aniesbaswedan tribunnews com mata lokal me,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,ganjar,ganjar ponpes muba mitra strategis dukung palestina haloaiv ganjar presiden,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
29,1,2,6,gibran,gibran imbau mundur cawapres prabowo mkmk temu langgar etik berat tribunnews com mata lokal me,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,#anies,amin menang rekonsiliasi anak bangsa stop adu domba anak bangsa visimisiamin anies,10/31/2023,10/31/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,-0.296,0.167,0.833,0.0,Negative
1,0,0,1,mahfudmd,senang takut putar suara anies alih prabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
11,2,2,0,#cakimin,politik saiful mujani calon wakil presiden mahfud md suka kalang anak muda banding bacawapres gibran rakabuming raka muhaimin iskandar mahfud gibran cakimin pemilu kcm jernihmemilih,11/3/2023,11/3/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,#anies,aniesmuhaimin pimpin visioner harap negeri anies,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
53,2,0,6,gibran,ngecelah puas gibran tweet meskioun final da typ maju sandang cacat hukum umur hidup bhw nya anak muda maju rusak demokrasi cacat mk paman,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=1.0, assessments=[(['final'], 0.0, 1.0, None)])",0.0,1.0,0.0,0.0,1.0,0.0,Neutral
1,2,1,0,#cakimin #anies,famous nih kalang kiai jatim muhaiminiskandar cakimin aniesbaswedan anies capres cawapres pilpres pemilu infografis politik pinterpolitik politikindonesia beritapolitik,9/13/2023,9/13/2023,Positive,"Sentiment(polarity=0.5, subjectivity=1.0, assessments=[(['famous'], 0.5, 1.0, None)])",0.5,1.0,0.0,0.0,1.0,0.0,Neutral
23,10,0,9,prabowo,patuh atur bawaslu demokrat pasang baliho prabowo gibran masuk kampanye pasang baliho prabowo gibran penyampainanya bawaslu perintah kabupaten kota laku tertib baliho november tahan capek pasang cabut masuk kampanye gaspol ni matullah erbe ketua dpr partai demokrat sulawesi selatan wakil ketua dprd sulawesi selatan demokratbersamaprabowo,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,prabowo,mantap nih ayahbowo masgibran semangat bareng kalah sejahtera masyarakat pilihansejuk pilihnyapakbowo asiknyasih amamasgibran akurelawanprabowogibran prabowo gerindra,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
0,0,0,0,cakimin,sukses sllu cakimin,11/1/2023,11/1/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,1,#cakimin,baja pasang amin tren positif amin anismuhaimin aniesmuhaimin aniesmuhaimin gusmuhaimin cakimin baja,10/17/2023,10/17/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,cakimin,pkb cakimin bantu palestina gus imin cocok layan rakyat,11/5/2023,11/5/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
3,0,0,0,#ganjar,mantap jalur pilih ganjarmahfudcanvasingday nongkrongbersamarakyat ganjarmahfud ganjarpranowo ganjar ganjarpresiden ganjaruntuksemua ganjarkeren paktelur sahabatganjar,11/6/2023,11/6/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
1,0,0,0,anies muhaimin,survei charta politika elektabilitas ganjar mahfud md unggul prabowo gibran saing unggul anies muhaimin hasil survei bukti survei gama unggul nasional kompas com read,11/7/2023,11/7/2023,Neutral,"Sentiment(polarity=0.0, subjectivity=0.0, assessments=[])",0.0,0.0,0.0,0.0,1.0,0.0,Neutral
